ID,Code,Subject,School,classroom,course,schedule,Professor ,Professor Email,gender,RequiredSubject,TypeOfSubject,students,required,in-class subject
2675,S1-7-2675,Economics,University of Utah,C_20,1,6:00 PM,Havana Baldwin,Havana_Baldwin3407@bauros.biz,Female,S4-9-190,Core,47,FALSE,TRUE
2676,S2-2-2676,Trigonometry,Vanderbilt University,C_8,2,3:00 PM,Erick Pearson,Erick_Pearson5977@jiman.org,Male,S4-7-174,Interdisciplinary,44,TRUE,FALSE
2677,S3-7-2677,German,University of Colorado,C_13,3,4:00 PM,Jacob Murray,Jacob_Murray9419@twipet.com,Male,S3-8-178,Core,25,FALSE,TRUE
2678,S3-6-2678,Speech,George Washington University,C_17,3,11:00 AM,Rachael Kelly,Rachael_Kelly7951@jiman.org,Female,S3-9-231,Core,45,FALSE,TRUE
2679,S2-5-2679,Resource Program,University of New Mexico,C_5,2,9:00 AM,Tyson Walsh,Tyson_Walsh4143@vetan.org,Male,S1-2-705,Core,27,FALSE,TRUE
2680,S4-3-2680,Spanish,University of Iowa,C_18,4,6:00 PM,Martin Notman,Martin_Notman3465@jiman.org,Male,S3-9-396,Core,22,TRUE,TRUE
2681,S2-4-2681,Spanish,Tufts University,C_11,2,4:00 PM,Kieth Driscoll,Kieth_Driscoll4370@grannar.com,Male,S3-5-460,Interdisciplinary,52,TRUE,TRUE
2682,S1-9-2682,Grammar,Virginia Polytechnic Institute and State University,C_7,1,7:00 PM,Gabriel Donovan,Gabriel_Donovan4196@extex.org,Male,S1-6-561,Interdisciplinary,52,FALSE,FALSE
2683,S3-9-2683,Geography,The University of Arizona,C_9,3,8:00 PM,Joseph Roberts,Joseph_Roberts301@dionrab.com,Male,S4-7-524,Optional,20,TRUE,FALSE
2684,S2-9-2684,English IV,Cornell University,C_17,2,7:00 PM,Andie Olivier,Andie_Olivier1570@typill.biz,Female,S3-8-823,Core,39,FALSE,FALSE
2685,S1-10-2685,French,University at Buffalo SUNY,C_11,1,3:00 PM,Barney Nicholls,Barney_Nicholls8878@ovock.tech,Male,S4-7-101,Core,49,FALSE,TRUE
2686,S3-7-2686,Music,University of Notre Dame,C_12,3,4:00 PM,Percy Pope,Percy_Pope6542@vetan.org,Male,S3-5-852,Core,16,FALSE,TRUE
2687,S3-7-2687,Speech,University of Chicago,C_9,3,6:00 PM,Chad Gibson,Chad_Gibson6876@fuliss.net,Male,S3-6-945,Core,55,FALSE,TRUE
2688,S1-3-2688,Mathematics,University of North Carolina,C_14,1,5:00 PM,Jacob James,Jacob_James5151@extex.org,Male,S2-7-201,Core,30,FALSE,TRUE
2689,S4-3-2689,Trigonometry,New York University,C_17,4,2:00 PM,Anne Mason,Anne_Mason3861@liret.org,Female,S1-2-816,Core,50,FALSE,TRUE
2690,S2-2-2690,American Literature,University of Washington,C_6,2,3:00 PM,Dasha Wilkinson,Dasha_Wilkinson2357@gembat.biz,Female,S2-6-3,Core,48,TRUE,FALSE
2691,S2-5-2691,Earth Science,Virginia Polytechnic Institute and State University,C_4,2,11:00 AM,Davina Wright,Davina_Wright5862@grannar.com,Female,S1-2-881,Interdisciplinary,51,FALSE,FALSE
2692,S4-4-2692,Resource Program,University of Maryland,C_1,4,8:00 PM,Bryon Wilton,Bryon_Wilton7663@fuliss.net,Male,S2-7-97,Core,42,TRUE,FALSE
2693,S2-5-2693,Grammar,University of Southern California,C_5,2,3:00 PM,Joseph Morgan,Joseph_Morgan6575@extex.org,Male,S1-5-179,Optional,25,FALSE,FALSE
2694,S2-2-2694,Design and technology,Emory University,C_12,2,6:00 PM,Bryon Wilton,Bryon_Wilton7663@fuliss.net,Male,S4-10-822,Core,35,TRUE,FALSE
2695,S3-4-2695,Latin,University of California,C_20,3,3:00 PM,Russel Kirby,Russel_Kirby5058@bauros.biz,Male,S1-8-124,Core,12,TRUE,TRUE
2696,S2-6-2696,Ancient Civilizations,University at Buffalo SUNY,C_15,2,11:00 AM,Lana Shelton,Lana_Shelton4803@gmail.com,Female,S1-9-773,Core,24,FALSE,FALSE
2697,S1-9-2697,Speech,University of California,C_4,1,5:00 PM,Daron Ashwell,Daron_Ashwell9003@tonsy.org,Male,S4-3-479,Optional,24,FALSE,TRUE
2698,S1-4-2698,German,University of Chicago,C_17,1,9:00 AM,Tyler Ross,Tyler_Ross3955@bretoux.com,Male,S3-3-986,Core,39,TRUE,FALSE
2699,S1-2-2699,Latin,University of Pennsylvania,C_19,1,6:00 PM,Abdul Hope,Abdul_Hope8652@bungar.biz,Male,S2-3-859,Core,33,TRUE,FALSE
2700,S3-5-2700,Instrumental Music,Drexel University,C_9,3,5:00 PM,Amelia Flett,Amelia_Flett4609@liret.org,Female,S1-8-152,Optional,53,TRUE,FALSE
2701,S2-10-2701,Spanish,Illinois Institute of Technology,C_19,2,8:00 PM,Mason Wigley,Mason_Wigley7656@tonsy.org,Male,S4-9-832,Core,12,TRUE,FALSE
2702,S1-5-2702,Geography,University of Maryland,C_16,1,6:00 PM,Alan Riley,Alan_Riley7340@gompie.com,Male,S1-8-142,Core,26,FALSE,FALSE
2703,S4-9-2703,Science,Brown University,C_6,4,1:00 PM,David Anderson,David_Anderson8833@muall.tech,Male,S2-3-31,Core,36,TRUE,FALSE
2704,S3-2-2704,Dramatics,University of Colorado,C_3,3,8:00 AM,Daniel Downing,Daniel_Downing8388@infotech44.tech,Male,S3-5-293,Interdisciplinary,37,FALSE,TRUE
2705,S1-1-2705,Dramatics,Arizona State University,C_1,1,6:00 PM,Nick Waterson,Nick_Waterson9387@gompie.com,Male,S3-5-475,Core,28,TRUE,TRUE
2706,S3-8-2706,Speech,Duke University,C_10,3,7:00 PM,Helen Bright,Helen_Bright9392@infotech44.tech,Female,S1-1-357,Core,19,FALSE,TRUE
2707,S2-3-2707,LOGIC,Dartmouth College,C_6,2,11:00 AM,Mason Saunders,Mason_Saunders2881@bungar.biz,Male,S3-4-30,Core,51,TRUE,FALSE
2708,S4-7-2708,Handwriting,Oregon State University,C_5,4,4:00 PM,Jackeline Dubois,Jackeline_Dubois4637@ubusive.com,Female,S1-4-117,Interdisciplinary,12,TRUE,FALSE
2709,S3-7-2709,Resource Program,Northeastern University,C_14,3,12:00 AM,Priscilla Matthews,Priscilla_Matthews6948@corti.com,Female,S1-3-128,Interdisciplinary,37,FALSE,TRUE
2710,S3-3-2710,Physical Education,Oregon State University,C_3,3,4:00 PM,Celia Ingram,Celia_Ingram3661@deavo.com,Female,S1-7-605,Core,54,TRUE,FALSE
2711,S3-7-2711,LOGIC,University of Texas at Austin,C_14,3,11:00 AM,Mark John,Mark_John2711@muall.tech,Male,S2-1-6,Core,30,TRUE,TRUE
2712,S3-2-2712,Ecology,Washington State University,C_2,3,2:00 PM,Isabella Emerson,Isabella_Emerson6324@yahoo.com,Female,S3-2-745,Core,53,TRUE,TRUE
2713,S4-3-2713,Sociology,The New School,C_16,4,8:00 AM,Jack Goodman,Jack_Goodman4501@womeona.net,Male,S2-7-201,Core,23,FALSE,TRUE
2714,S4-9-2714,Handwriting,George Washington University,C_10,4,2:00 PM,Luke Lucas,Luke_Lucas792@nanoff.biz,Male,S1-4-763,Core,19,FALSE,TRUE
2715,S2-4-2715,Mathematics,University of Southern California,C_20,2,2:00 PM,Bryon Fulton,Bryon_Fulton3333@hourpy.biz,Male,S3-1-709,Core,53,FALSE,FALSE
2716,S3-6-2716,Physical Education,University of New Mexico,C_4,3,4:00 PM,Davina Boyle,Davina_Boyle5752@dionrab.com,Female,S2-8-958,Core,52,TRUE,TRUE
2717,S3-5-2717,German,University of Florida,C_10,3,5:00 PM,Ryan Thatcher,Ryan_Thatcher7437@twace.org,Male,S2-10-64,Interdisciplinary,14,FALSE,TRUE
2718,S3-7-2718,English IV,University of Massachusetts Amherst,C_10,3,3:00 PM,Ronald Potter,Ronald_Potter6576@womeona.net,Male,S2-6-917,Core,38,FALSE,FALSE
2719,S1-4-2719,Trigonometry,Clark University,C_20,1,8:00 AM,Meredith York,Meredith_York7277@joiniaa.com,Female,S2-3-364,Core,41,TRUE,TRUE
2720,S4-8-2720,Mathematics,University of North Carolina,C_12,4,2:00 PM,Ryan Poole,Ryan_Poole9137@acrit.org,Male,S1-5-936,Core,50,FALSE,FALSE
2721,S3-4-2721,Economics,Iowa State University,C_18,3,7:00 PM,Judith Noach,Judith_Noach4506@yahoo.com,Female,S3-5-483,Interdisciplinary,14,TRUE,TRUE
2722,S3-3-2722,Physical Education,University of Maryland,C_13,3,1:00 PM,Cherish Adler,Cherish_Adler2526@famism.biz,Female,S2-5-895,Core,40,TRUE,FALSE
2723,S1-2-2723,Language Arts,Michigan State University,C_2,1,8:00 PM,Rihanna Salt,Rihanna_Salt3025@dionrab.com,Female,S1-7-217,Core,24,TRUE,FALSE
2724,S4-5-2724,Art,Massachusets Institute of Technology,C_18,4,7:00 PM,Adelaide Thornton,Adelaide_Thornton2898@iatim.tech,Female,S2-4-650,Core,46,FALSE,FALSE
2725,S1-6-2725,Spanish,University of Iowa,C_12,1,4:00 PM,Abdul Hunter,Abdul_Hunter4478@irrepsy.com,Male,S3-6-206,Core,46,TRUE,TRUE
2726,S4-1-2726,Language Arts,The Katz School at Yeshiva University,C_16,4,6:00 PM,Lucas Forth,Lucas_Forth7730@elnee.tech,Male,S3-8-911,Core,27,TRUE,TRUE
2727,S2-7-2727,English IV,University of Utah,C_2,2,5:00 PM,Julian Niles,Julian_Niles6488@twipet.com,Male,S1-5-656,Core,34,FALSE,FALSE
2728,S3-10-2728,French,The Ohio State University,C_12,3,3:00 PM,Beatrice Latham,Beatrice_Latham6305@muall.tech,Female,S4-10-627,Interdisciplinary,49,FALSE,FALSE
2729,S4-1-2729,Grammar,Washington University in St. Louis,C_13,4,10:00 AM,Jessica Stuart,Jessica_Stuart575@ovock.tech,Female,S1-8-609,Core,29,FALSE,TRUE
2730,S2-3-2730,Modern Literature,University of Texas Dallas,C_13,2,3:00 PM,Mason Gaynor,Mason_Gaynor4293@brety.org,Male,S4-10-352,Core,53,TRUE,FALSE
2731,S2-5-2731,Music,Purdue University,C_8,2,4:00 PM,Irene Goldsmith,Irene_Goldsmith543@atink.com,Female,S4-1-944,Core,48,FALSE,FALSE
2732,S4-8-2732,Basic Math,Georgia Institute of Technology,C_13,4,10:00 AM,Megan Bennett,Megan_Bennett5790@yahoo.com,Female,S3-4-145,Core,23,FALSE,FALSE
2733,S2-6-2733,English IV,University of Florida,C_6,2,5:00 PM,Carla Ventura,Carla_Ventura3530@brety.org,Female,S3-3-713,Optional,15,FALSE,FALSE
2734,S4-8-2734,Geography,Wake Forest University,C_12,4,7:00 PM,Ryan Poole,Ryan_Poole9137@acrit.org,Male,S4-9-155,Core,56,TRUE,TRUE
2735,S4-2-2735,Music,The University of Arizona,C_2,4,4:00 PM,Rae Brown,Rae_Brown9771@iatim.tech,Female,S3-1-119,Core,46,FALSE,TRUE
2736,S2-9-2736,Handwriting,California Institute of Technology (Caltech),C_5,2,11:00 AM,Alan Gibbons,Alan_Gibbons2042@guentu.biz,Male,S1-1-328,Core,44,FALSE,TRUE
2737,S2-3-2737,German,New York University,C_2,2,10:00 AM,Sofia Simmons,Sofia_Simmons1585@kideod.biz,Female,S4-6-138,Core,19,TRUE,TRUE
2738,S4-1-2738,Earth Science,Northeastern University,C_14,4,5:00 PM,Johnny Richardson,Johnny_Richardson5296@kideod.biz,Male,S4-10-431,Core,38,TRUE,TRUE
2739,S2-10-2739,Grammar,Tulane University,C_18,2,5:00 PM,Daniel Bowen,Daniel_Bowen3069@gompie.com,Male,S2-3-848,Interdisciplinary,39,TRUE,TRUE
2740,S1-9-2740,Geography,Colorado State University,C_2,1,12:00 AM,David Mitchell,David_Mitchell7035@bungar.biz,Male,S2-4-450,Core,12,TRUE,FALSE
2741,S3-3-2741,Art,Stony Brook University,C_15,3,10:00 AM,Moira Hunt,Moira_Hunt4816@nickia.com,Female,S2-10-814,Core,12,FALSE,FALSE
2742,S2-5-2742,Modern Literature,Texas A&M University,C_1,2,8:00 PM,Carl Harrison,Carl_Harrison8563@mafthy.com,Male,S3-1-892,Core,51,TRUE,TRUE
2743,S1-1-2743,Science,Emory University,C_5,1,7:00 PM,Lucas Morley,Lucas_Morley3449@hourpy.biz,Male,S2-8-240,Core,38,FALSE,FALSE
2744,S2-5-2744,English IV,University of Southern California,C_1,2,10:00 AM,Vanessa Lakey,Vanessa_Lakey3023@irrepsy.com,Female,S2-5-150,Core,15,TRUE,FALSE
2745,S3-6-2745,English IV,University of California,C_20,3,7:00 PM,Carina Gregory,Carina_Gregory5189@twipet.com,Female,S1-9-344,Core,19,FALSE,TRUE
2746,S1-1-2746,Latin,Wake Forest University,C_3,1,3:00 PM,Dani Brown,Dani_Brown1920@brety.org,Female,S3-3-526,Core,13,FALSE,FALSE
2747,S2-4-2747,English IV,University of Chicago,C_20,2,4:00 PM,Mina Drew,Mina_Drew5957@famism.biz,Female,S4-10-302,Optional,12,FALSE,TRUE
2748,S4-8-2748,German,Purdue University,C_12,4,8:00 PM,Priscilla Matthews,Priscilla_Matthews6948@corti.com,Female,S3-10-675,Core,28,FALSE,FALSE
2749,S4-6-2749,Basic Math,University of Oklahoma,C_8,4,4:00 PM,Mina Drew,Mina_Drew5957@famism.biz,Female,S4-8-141,Interdisciplinary,13,FALSE,FALSE
2750,S4-9-2750,Art,George Washington University,C_7,4,7:00 PM,Chris Collins,Chris_Collins3037@atink.com,Male,S3-5-460,Core,51,TRUE,FALSE
2751,S3-2-2751,Speech,Tufts University,C_12,3,6:00 PM,Johnathan Hill,Johnathan_Hill9490@cispeto.com,Male,S1-2-750,Core,53,TRUE,FALSE
2752,S4-3-2752,Art,University of Notre Dame,C_6,4,8:00 PM,Bart Howard,Bart_Howard8827@sveldo.biz,Male,S3-8-365,Optional,25,TRUE,FALSE
2753,S1-6-2753,Health,University of Virginia,C_17,1,7:00 PM,Jade Hammond,Jade_Hammond7564@irrepsy.com,Female,S2-10-314,Core,35,FALSE,FALSE
2754,S3-6-2754,Instrumental Music,Dartmouth College,C_13,3,8:00 AM,Hailey Jones,Hailey_Jones8584@mafthy.com,Female,S1-2-595,Core,38,FALSE,FALSE
2755,S3-10-2755,Science,The Ohio State University,C_4,3,9:00 AM,Nick Stone,Nick_Stone100@tonsy.org,Male,S1-9-194,Core,57,FALSE,TRUE
2756,S2-4-2756,Economics,University of New Mexico,C_8,2,5:00 PM,Macy Dixon,Macy_Dixon4300@hourpy.biz,Female,S1-2-750,Optional,18,FALSE,FALSE
2757,S3-7-2757,Ecology,University of Connecticut,C_3,3,1:00 PM,Abbey Oldfield,Abbey_Oldfield2714@gompie.com,Female,S2-6-69,Core,18,FALSE,FALSE
2758,S4-1-2758,LOGIC,The University of Georgia,C_1,4,11:00 AM,Nicholas Neal,Nicholas_Neal8147@zorer.org,Male,S4-4-59,Interdisciplinary,47,FALSE,TRUE
2759,S1-8-2759,Science,Yale University,C_6,1,8:00 PM,Sabina Potter,Sabina_Potter8649@vetan.org,Female,S1-10-864,Core,25,FALSE,TRUE
2760,S3-3-2760,Art,University of Colorado Boulder,C_4,3,8:00 PM,Callie Dickson,Callie_Dickson8939@yahoo.com,Female,S1-8-124,Core,54,FALSE,FALSE
2761,S2-10-2761,Grammar,University of South Florida,C_2,2,6:00 PM,Rocco Gaynor,Rocco_Gaynor3206@bungar.biz,Male,S3-4-145,Core,39,FALSE,FALSE
2762,S3-2-2762,Latin,Pennsylvania State University,C_2,3,8:00 AM,Chuck Brock,Chuck_Brock7756@gmail.com,Male,S4-2-830,Core,48,FALSE,TRUE
2763,S1-5-2763,Health,The Ohio State University,C_16,1,7:00 PM,Josh Baker,Josh_Baker979@bungar.biz,Male,S2-10-299,Core,25,FALSE,TRUE
2764,S3-8-2764,Trigonometry,University of Maryland,C_13,3,11:00 AM,Wade Evans,Wade_Evans5585@elnee.tech,Male,S4-10-850,Core,23,FALSE,TRUE
2765,S3-1-2765,Ecology,University at Buffalo SUNY,C_9,3,9:00 AM,Felicity Bailey,Felicity_Bailey9220@mafthy.com,Female,S1-9-718,Core,13,FALSE,FALSE
2766,S1-8-2766,American Literature,University of California,C_7,1,8:00 AM,Hank Glass,Hank_Glass3624@mafthy.com,Male,S2-8-889,Core,41,FALSE,TRUE
2767,S1-9-2767,Earth Science,Washington State University,C_4,1,11:00 AM,Nate Knight,Nate_Knight2149@elnee.tech,Male,S2-3-260,Core,23,TRUE,TRUE
2768,S3-10-2768,LOGIC,University of Colorado Boulder,C_10,3,8:00 PM,Erick Pearson,Erick_Pearson5977@jiman.org,Male,S1-7-127,Core,20,TRUE,TRUE
2769,S4-10-2769,Trigonometry,Iowa State University,C_7,4,5:00 PM,Sofia Simmons,Sofia_Simmons1585@kideod.biz,Female,S1-8-212,Core,55,FALSE,FALSE
2770,S3-4-2770,Science,Georgetown University,C_15,3,12:00 AM,Chadwick Knight,Chadwick_Knight6438@nickia.com,Male,S2-1-683,Core,31,TRUE,FALSE
2771,S1-5-2771,Resource Program,Georgetown University,C_19,1,9:00 AM,Bob Lane,Bob_Lane1381@ubusive.com,Male,S4-4-912,Interdisciplinary,48,FALSE,TRUE
2772,S2-8-2772,Design and technology,University of Colorado,C_10,2,12:00 AM,Jaylene Roberts,Jaylene_Roberts8721@grannar.com,Female,S1-6-955,Core,41,FALSE,FALSE
2773,S3-9-2773,Resource Program,University of California,C_17,3,9:00 AM,David Roscoe,David_Roscoe27@twipet.com,Male,S1-5-653,Core,33,FALSE,FALSE
2774,S3-2-2774,English IV,Rice University,C_18,3,11:00 AM,Chris Widdows,Chris_Widdows2985@gembat.biz,Male,S2-2-416,Core,31,FALSE,FALSE
2775,S1-10-2775,Spanish,University of Texas at Austin,C_13,1,8:00 AM,Brad Murray,Brad_Murray5161@twipet.com,Male,S2-9-607,Interdisciplinary,48,FALSE,TRUE
2776,S4-9-2776,Modern Literature,Rensselaer Polytechnic University,C_9,4,8:00 PM,Carmella Donnelly,Carmella_Donnelly8950@nanoff.biz,Female,S4-7-891,Core,48,FALSE,FALSE
2777,S3-6-2777,Leadership,The University of Tennessee,C_8,3,4:00 PM,Daphne Nayler,Daphne_Nayler8488@grannar.com,Female,S3-10-407,Core,32,FALSE,TRUE
2778,S1-2-2778,Design and technology,University of California,C_18,1,1:00 PM,Josh Bennett,Josh_Bennett4008@ovock.tech,Male,S2-3-848,Core,14,FALSE,FALSE
2779,S2-4-2779,Ecology,Georgia Institute of Technology,C_18,2,10:00 AM,Denis Jones,Denis_Jones1499@womeona.net,Male,S4-4-706,Optional,17,FALSE,TRUE
2780,S2-5-2780,Spanish,Harvard University,C_1,2,10:00 AM,Sofie Welsch,Sofie_Welsch9297@acrit.org,Female,S2-5-562,Core,37,FALSE,TRUE
2781,S4-4-2781,Sociology,University of California,C_4,4,8:00 PM,Renee Nanton,Renee_Nanton2655@ovock.tech,Female,S4-9-933,Core,52,TRUE,TRUE
2782,S3-1-2782,Spanish,Brown University,C_4,3,1:00 PM,Daniel Veale,Daniel_Veale3180@ovock.tech,Male,S4-7-891,Core,13,TRUE,FALSE
2783,S1-3-2783,German,University of Texas Dallas,C_9,1,4:00 PM,Josephine Davies,Josephine_Davies4352@mafthy.com,Female,S2-1-168,Core,32,FALSE,TRUE
2784,S1-8-2784,Ancient Civilizations,Drexel University,C_18,1,12:00 AM,Susan Addis,Susan_Addis30@hourpy.biz,Female,S3-10-680,Core,14,FALSE,FALSE
2785,S1-3-2785,LOGIC,Iowa State University,C_14,1,12:00 AM,Kendra Poulton,Kendra_Poulton365@hourpy.biz,Female,S3-8-56,Core,14,FALSE,FALSE
2786,S1-2-2786,LOGIC,University of Florida,C_14,1,2:00 PM,Fred Hooper,Fred_Hooper8260@irrepsy.com,Male,S1-6-726,Core,30,FALSE,FALSE
2787,S1-10-2787,History,Tufts University,C_20,1,8:00 PM,Alex Walker,Alex_Walker3815@tonsy.org,Female,S1-9-317,Core,18,FALSE,TRUE
2788,S1-8-2788,Speech,Washington University in St. Louis,C_12,1,9:00 AM,Fred Norton,Fred_Norton8916@corti.com,Male,S1-5-236,Core,28,FALSE,TRUE
2789,S1-2-2789,Basic Math,New York University,C_19,1,3:00 PM,Nate Stewart,Nate_Stewart4948@bretoux.com,Male,S4-1-359,Optional,15,FALSE,FALSE
2790,S3-1-2790,Health,University of Michigan,C_14,3,8:00 AM,Bob Thatcher,Bob_Thatcher7853@nanoff.biz,Male,S1-4-113,Core,15,FALSE,FALSE
2791,S4-2-2791,Modern Literature,Rutgers University - New Brunswick,C_11,4,3:00 PM,Ron Hunt,Ron_Hunt1081@mafthy.com,Male,S1-5-936,Core,23,TRUE,FALSE
2792,S2-10-2792,English IV,George Washington University,C_11,2,4:00 PM,Wade Edmonds,Wade_Edmonds215@jiman.org,Male,S1-8-789,Interdisciplinary,42,FALSE,FALSE
2793,S1-7-2793,Accounting,Purdue University,C_9,1,11:00 AM,Jack Jenkin,Jack_Jenkin5513@elnee.tech,Male,S3-3-618,Core,35,FALSE,TRUE
2794,S2-6-2794,Handwriting,University of California,C_18,2,8:00 PM,Harvey Stanley,Harvey_Stanley2503@ubusive.com,Male,S3-7-94,Core,22,TRUE,FALSE
2795,S1-6-2795,Art,The University of Georgia,C_9,1,6:00 PM,Russel Tait,Russel_Tait401@deons.tech,Male,S2-2-1,Core,39,FALSE,FALSE
2796,S2-9-2796,Ancient Civilizations,University of Illinois,C_13,2,5:00 PM,Mark Addley,Mark_Addley6692@nanoff.biz,Male,S4-10-736,Core,52,TRUE,TRUE
2797,S3-4-2797,Ancient Civilizations,University of Miami,C_11,3,2:00 PM,Faith Wren,Faith_Wren4057@tonsy.org,Female,S1-7-738,Core,51,FALSE,TRUE
2798,S2-3-2798,Physical Education,Cornell University,C_17,2,2:00 PM,Karen Hall,Karen_Hall4802@zorer.org,Female,S4-2-967,Core,29,FALSE,TRUE
2799,S3-5-2799,Earth Science,Tufts University,C_13,3,11:00 AM,Courtney Logan,Courtney_Logan7157@cispeto.com,Female,S3-9-518,Core,32,TRUE,TRUE
2800,S3-7-2800,Handwriting,Colorado State University,C_1,3,4:00 PM,Chadwick Knight,Chadwick_Knight6438@nickia.com,Male,S3-7-48,Core,12,TRUE,FALSE
2801,S4-6-2801,Instrumental Music,University of Illinois at Urbana-Champaign,C_16,4,7:00 PM,Juliet Clarke,Juliet_Clarke5113@twace.org,Female,S2-6-716,Optional,37,TRUE,FALSE
2802,S2-9-2802,Resource Program,University of Hawai,C_18,2,12:00 AM,Alison Judd,Alison_Judd328@extex.org,Female,S3-10-673,Optional,49,TRUE,FALSE
2803,S2-2-2803,Basic Math,Northeastern University,C_1,2,4:00 PM,Anthony Murray,Anthony_Murray9595@kideod.biz,Male,S4-8-395,Core,59,FALSE,TRUE
2804,S3-2-2804,Latin,University of California,C_12,3,9:00 AM,Abdul Watson,Abdul_Watson2223@infotech44.tech,Male,S1-8-303,Core,42,TRUE,TRUE
2805,S1-9-2805,Health,Massachusets Institute of Technology,C_13,1,11:00 AM,Mark Roman,Mark_Roman6637@qater.org,Male,S2-6-73,Optional,22,TRUE,FALSE
2806,S1-9-2806,Ecology,Wake Forest University,C_6,1,2:00 PM,Carter Noach,Carter_Noach9371@grannar.com,Male,S1-6-561,Core,36,TRUE,FALSE
2807,S2-1-2807,Resource Program,Pennsylvania State University,C_10,2,2:00 PM,Vicky Pope,Vicky_Pope4989@ubusive.com,Female,S1-1-80,Core,53,FALSE,TRUE
2808,S4-8-2808,German,University of Pittsburgh,C_19,4,10:00 AM,Lana Yarlett,Lana_Yarlett1834@twipet.com,Female,S3-9-396,Core,33,TRUE,FALSE
2809,S1-5-2809,Music,The Ohio State University,C_20,1,3:00 PM,Tyson Wood,Tyson_Wood881@jiman.org,Male,S1-7-703,Core,48,FALSE,FALSE
2810,S3-1-2810,Modern Literature,Brandeis University,C_16,3,1:00 PM,Marvin Blackwall,Marvin_Blackwall7094@irrepsy.com,Male,S4-1-66,Core,58,FALSE,TRUE
2811,S4-10-2811,Art,Michigan State University,C_6,4,1:00 PM,Harvey Saunders,Harvey_Saunders7401@infotech44.tech,Male,S3-9-330,Optional,49,TRUE,FALSE
2812,S4-7-2812,History,University of Iowa,C_1,4,10:00 AM,Helen Bright,Helen_Bright9392@infotech44.tech,Female,S3-1-422,Core,26,FALSE,FALSE
2813,S4-5-2813,Health,The University of Tennessee,C_3,4,5:00 PM,Felicity Sloan,Felicity_Sloan5350@famism.biz,Female,S4-3-182,Core,55,TRUE,FALSE
2814,S4-10-2814,Music,Clark University,C_15,4,3:00 PM,Ramon London,Ramon_London4081@gembat.biz,Male,S2-5-394,Optional,16,TRUE,TRUE
2815,S1-6-2815,Leadership,University of Connecticut,C_17,1,10:00 AM,Carrie Lomax,Carrie_Lomax8277@zorer.org,Female,S2-8-960,Core,53,FALSE,TRUE
2816,S1-9-2816,Geography,Rice University,C_8,1,1:00 PM,Noemi Lambert,Noemi_Lambert6062@womeona.net,Female,S1-5-462,Core,27,FALSE,TRUE
2817,S1-1-2817,Geography,University of California,C_15,1,10:00 AM,Natalie Irving,Natalie_Irving7344@cispeto.com,Female,S3-9-678,Interdisciplinary,50,TRUE,FALSE
2818,S4-3-2818,Mathematics,Virginia Polytechnic Institute and State University,C_7,4,2:00 PM,Enoch Archer,Enoch_Archer5017@extex.org,Male,S1-8-849,Interdisciplinary,32,FALSE,TRUE
2819,S2-6-2819,Basic Math,University of Southern California,C_13,2,4:00 PM,Hailey Emmett,Hailey_Emmett59@twace.org,Female,S2-8-731,Optional,31,FALSE,FALSE
2820,S4-5-2820,American Literature,The University of Tennessee,C_11,4,10:00 AM,Megan Bennett,Megan_Bennett5790@yahoo.com,Female,S1-6-858,Core,51,FALSE,TRUE
2821,S1-4-2821,Grammar,University of Virginia,C_18,1,5:00 PM,Erick Rainford,Erick_Rainford754@twipet.com,Male,S2-4-46,Core,43,TRUE,FALSE
2822,S2-4-2822,Ancient Civilizations,University of Texas Dallas,C_2,2,5:00 PM,Joseph Vinton,Joseph_Vinton8997@twipet.com,Male,S2-4-46,Core,14,FALSE,FALSE
2823,S4-3-2823,American Literature,University of Colorado,C_2,4,5:00 PM,Clint Rowlands,Clint_Rowlands3822@fuliss.net,Male,S4-5-857,Core,45,FALSE,TRUE
2824,S1-2-2824,French,Illinois Institute of Technology,C_13,1,8:00 PM,Henry Chester,Henry_Chester9362@famism.biz,Male,S3-1-420,Core,51,FALSE,TRUE
2825,S1-9-2825,Trigonometry,University of Kansas,C_7,1,11:00 AM,Elisabeth Stevenson,Elisabeth_Stevenson2736@muall.tech,Female,S1-2-535,Core,51,TRUE,FALSE
2826,S4-8-2826,Science,University of Maryland,C_12,4,7:00 PM,Harvey Knight,Harvey_Knight401@liret.org,Male,S1-6-733,Core,39,FALSE,FALSE
2827,S2-5-2827,Music,Johns Hopkins University,C_8,2,3:00 PM,Celina Fields,Celina_Fields9324@muall.tech,Female,S2-9-923,Core,13,TRUE,FALSE
2828,S4-4-2828,History,Emory University,C_3,4,11:00 AM,Cecilia Stubbs,Cecilia_Stubbs6344@ovock.tech,Female,S2-10-814,Core,18,TRUE,TRUE
2829,S3-9-2829,Science,Florida State University,C_5,3,10:00 AM,Alison Judd,Alison_Judd328@extex.org,Female,S3-3-555,Optional,53,TRUE,FALSE
2830,S1-2-2830,Economics,University of Minnesota,C_4,1,9:00 AM,Camila King,Camila_King7166@corti.com,Female,S1-9-785,Core,17,TRUE,TRUE
